Id,ActivityHour,TotalIntensity,AverageIntensity,Hour,Day_of_week
8378563200,2016-04-24 21:00:00,11,0.183333,21,Sunday
8378563200,2016-04-25 02:00:00,1,0.016667,2,Monday
8378563200,2016-04-25 04:00:00,9,0.15,4,Monday
8378563200,2016-04-25 05:00:00,165,2.75,5,Monday
8378563200,2016-04-25 06:00:00,9,0.15,6,Monday
8378563200,2016-04-25 07:00:00,16,0.266667,7,Monday
8378563200,2016-04-25 08:00:00,44,0.733333,8,Monday
8378563200,2016-04-25 09:00:00,9,0.15,9,Monday
8378563200,2016-04-25 10:00:00,11,0.183333,10,Monday
8378563200,2016-04-25 11:00:00,75,1.25,11,Monday
8378563200,2016-04-25 12:00:00,112,1.866667,12,Monday
8378563200,2016-04-25 13:00:00,11,0.183333,13,Monday
8378563200,2016-04-25 14:00:00,10,0.166667,14,Monday
8378563200,2016-04-25 15:00:00,16,0.266667,15,Monday
8378563200,2016-04-25 16:00:00,5,0.083333,16,Monday
8378563200,2016-04-25 17:00:00,6,0.1,17,Monday
8378563200,2016-04-25 18:00:00,11,0.183333,18,Monday
8378563200,2016-04-25 19:00:00,10,0.166667,19,Monday
8378563200,2016-04-25 21:00:00,1,0.016667,21,Monday
8378563200,2016-04-25 23:00:00,3,0.05,23,Monday
8378563200,2016-04-26 04:00:00,2,0.033333,4,Tuesday
8378563200,2016-04-26 05:00:00,1,0.016667,5,Tuesday
8378563200,2016-04-26 06:00:00,8,0.133333,6,Tuesday
8378563200,2016-04-26 07:00:00,16,0.266667,7,Tuesday
8378563200,2016-04-26 08:00:00,118,1.966667,8,Tuesday
8378563200,2016-04-26 09:00:00,23,0.383333,9,Tuesday
8378563200,2016-04-26 10:00:00,15,0.25,10,Tuesday
8378563200,2016-04-26 11:00:00,84,1.4,11,Tuesday
8378563200,2016-04-26 12:00:00,103,1.716667,12,Tuesday
8378563200,2016-04-26 13:00:00,10,0.166667,13,Tuesday
8378563200,2016-04-26 14:00:00,19,0.316667,14,Tuesday
8378563200,2016-04-26 15:00:00,21,0.35,15,Tuesday
8378563200,2016-04-26 16:00:00,4,0.066667,16,Tuesday
8378563200,2016-04-26 17:00:00,6,0.1,17,Tuesday
8378563200,2016-04-26 18:00:00,11,0.183333,18,Tuesday
8378563200,2016-04-26 19:00:00,13,0.216667,19,Tuesday
8378563200,2016-04-26 20:00:00,9,0.15,20,Tuesday
8378563200,2016-04-26 21:00:00,1,0.016667,21,Tuesday
8378563200,2016-04-26 23:00:00,3,0.05,23,Tuesday
8378563200,2016-04-27 01:00:00,3,0.05,1,Wednesday
8378563200,2016-04-27 03:00:00,2,0.033333,3,Wednesday
8378563200,2016-04-27 06:00:00,7,0.116667,6,Wednesday
8378563200,2016-04-27 07:00:00,16,0.266667,7,Wednesday
8378563200,2016-04-27 08:00:00,35,0.583333,8,Wednesday
8378563200,2016-04-27 09:00:00,13,0.216667,9,Wednesday
8378563200,2016-04-27 10:00:00,14,0.233333,10,Wednesday
8378563200,2016-04-27 11:00:00,8,0.133333,11,Wednesday
8378563200,2016-04-27 12:00:00,13,0.216667,12,Wednesday
8378563200,2016-04-27 13:00:00,13,0.216667,13,Wednesday
8378563200,2016-04-27 14:00:00,7,0.116667,14,Wednesday
8378563200,2016-04-27 15:00:00,3,0.05,15,Wednesday
8378563200,2016-04-27 16:00:00,7,0.116667,16,Wednesday
8378563200,2016-04-27 17:00:00,17,0.283333,17,Wednesday
8378563200,2016-04-27 18:00:00,15,0.25,18,Wednesday
8378563200,2016-04-27 19:00:00,10,0.166667,19,Wednesday
8378563200,2016-04-27 20:00:00,23,0.383333,20,Wednesday
8378563200,2016-04-27 21:00:00,2,0.033333,21,Wednesday
8378563200,2016-04-27 22:00:00,2,0.033333,22,Wednesday
8378563200,2016-04-27 23:00:00,2,0.033333,23,Wednesday
8378563200,2016-04-28 01:00:00,1,0.016667,1,Thursday
8378563200,2016-04-28 04:00:00,2,0.033333,4,Thursday
8378563200,2016-04-28 05:00:00,1,0.016667,5,Thursday
8378563200,2016-04-28 06:00:00,4,0.066667,6,Thursday
8378563200,2016-04-28 07:00:00,11,0.183333,7,Thursday
8378563200,2016-04-28 08:00:00,4,0.066667,8,Thursday
8378563200,2016-04-28 09:00:00,15,0.25,9,Thursday
8378563200,2016-04-28 10:00:00,30,0.5,10,Thursday
8378563200,2016-04-28 11:00:00,9,0.15,11,Thursday
8378563200,2016-04-28 12:00:00,5,0.083333,12,Thursday
8378563200,2016-04-28 13:00:00,14,0.233333,13,Thursday
8378563200,2016-04-28 14:00:00,8,0.133333,14,Thursday
8378563200,2016-04-28 15:00:00,11,0.183333,15,Thursday
8378563200,2016-04-28 16:00:00,31,0.516667,16,Thursday
8378563200,2016-04-28 17:00:00,19,0.316667,17,Thursday
8378563200,2016-04-28 18:00:00,7,0.116667,18,Thursday
8378563200,2016-04-28 19:00:00,5,0.083333,19,Thursday
8378563200,2016-04-28 20:00:00,13,0.216667,20,Thursday
8378563200,2016-04-28 22:00:00,2,0.033333,22,Thursday
8378563200,2016-04-29 04:00:00,2,0.033333,4,Friday
8378563200,2016-04-29 06:00:00,7,0.116667,6,Friday
8378563200,2016-04-29 07:00:00,14,0.233333,7,Friday
8378563200,2016-04-29 08:00:00,35,0.583333,8,Friday
8378563200,2016-04-29 09:00:00,12,0.2,9,Friday
8378563200,2016-04-29 10:00:00,12,0.2,10,Friday
8378563200,2016-04-29 11:00:00,13,0.216667,11,Friday
8378563200,2016-04-29 12:00:00,4,0.066667,12,Friday
8378563200,2016-04-29 13:00:00,15,0.25,13,Friday
8378563200,2016-04-29 14:00:00,5,0.083333,14,Friday
8378563200,2016-04-29 15:00:00,4,0.066667,15,Friday
8378563200,2016-04-29 16:00:00,13,0.216667,16,Friday
8378563200,2016-04-29 17:00:00,17,0.283333,17,Friday
8378563200,2016-04-29 18:00:00,15,0.25,18,Friday
8378563200,2016-04-29 19:00:00,9,0.15,19,Friday
8378563200,2016-04-29 20:00:00,8,0.133333,20,Friday
8378563200,2016-04-29 21:00:00,8,0.133333,21,Friday
8378563200,2016-04-29 22:00:00,1,0.016667,22,Friday
8378563200,2016-04-29 23:00:00,1,0.016667,23,Friday
8378563200,2016-04-30 00:00:00,1,0.016667,0,Saturday
8378563200,2016-04-30 01:00:00,3,0.05,1,Saturday
8378563200,2016-04-30 05:00:00,3,0.05,5,Saturday
8378563200,2016-04-30 07:00:00,11,0.183333,7,Saturday
8378563200,2016-04-30 08:00:00,6,0.1,8,Saturday
8378563200,2016-04-30 09:00:00,3,0.05,9,Saturday
8378563200,2016-04-30 10:00:00,11,0.183333,10,Saturday
8378563200,2016-04-30 11:00:00,3,0.05,11,Saturday
8378563200,2016-04-30 12:00:00,16,0.266667,12,Saturday
8378563200,2016-04-30 13:00:00,13,0.216667,13,Saturday
8378563200,2016-04-30 14:00:00,8,0.133333,14,Saturday
8378563200,2016-04-30 15:00:00,1,0.016667,15,Saturday
8378563200,2016-04-30 16:00:00,3,0.05,16,Saturday
8378563200,2016-04-30 17:00:00,3,0.05,17,Saturday
8378563200,2016-04-30 18:00:00,9,0.15,18,Saturday
8378563200,2016-04-30 19:00:00,7,0.116667,19,Saturday
8378563200,2016-04-30 20:00:00,4,0.066667,20,Saturday
8378563200,2016-04-30 21:00:00,9,0.15,21,Saturday
8378563200,2016-04-30 22:00:00,4,0.066667,22,Saturday
8378563200,2016-04-30 23:00:00,3,0.05,23,Saturday
8378563200,2016-05-01 01:00:00,2,0.033333,1,Sunday
8378563200,2016-05-01 05:00:00,2,0.033333,5,Sunday
8378563200,2016-05-01 07:00:00,9,0.15,7,Sunday
8378563200,2016-05-01 08:00:00,8,0.133333,8,Sunday
8378563200,2016-05-01 09:00:00,5,0.083333,9,Sunday
8378563200,2016-05-01 10:00:00,4,0.066667,10,Sunday
8378563200,2016-05-01 11:00:00,14,0.233333,11,Sunday
8378563200,2016-05-01 12:00:00,15,0.25,12,Sunday
8378563200,2016-05-01 13:00:00,8,0.133333,13,Sunday
8378563200,2016-05-01 14:00:00,4,0.066667,14,Sunday
8378563200,2016-05-01 15:00:00,11,0.183333,15,Sunday
8378563200,2016-05-01 16:00:00,89,1.483333,16,Sunday
8378563200,2016-05-01 17:00:00,162,2.7,17,Sunday
8378563200,2016-05-01 18:00:00,8,0.133333,18,Sunday
8378563200,2016-05-01 19:00:00,5,0.083333,19,Sunday
8378563200,2016-05-01 20:00:00,7,0.116667,20,Sunday
8378563200,2016-05-01 21:00:00,5,0.083333,21,Sunday
8378563200,2016-05-01 23:00:00,2,0.033333,23,Sunday
8378563200,2016-05-02 01:00:00,1,0.016667,1,Monday
8378563200,2016-05-02 04:00:00,10,0.166667,4,Monday
8378563200,2016-05-02 05:00:00,165,2.75,5,Monday
8378563200,2016-05-02 06:00:00,5,0.083333,6,Monday
8378563200,2016-05-02 07:00:00,15,0.25,7,Monday
8378563200,2016-05-02 08:00:00,38,0.633333,8,Monday
8378563200,2016-05-02 09:00:00,3,0.05,9,Monday
8378563200,2016-05-02 10:00:00,8,0.133333,10,Monday
8378563200,2016-05-02 11:00:00,7,0.116667,11,Monday
8378563200,2016-05-02 12:00:00,12,0.2,12,Monday
8378563200,2016-05-02 13:00:00,10,0.166667,13,Monday
8378563200,2016-05-02 14:00:00,8,0.133333,14,Monday
8378563200,2016-05-02 15:00:00,8,0.133333,15,Monday
8378563200,2016-05-02 16:00:00,11,0.183333,16,Monday
8378563200,2016-05-02 17:00:00,12,0.2,17,Monday
8378563200,2016-05-02 18:00:00,11,0.183333,18,Monday
8378563200,2016-05-02 19:00:00,5,0.083333,19,Monday
8378563200,2016-05-02 20:00:00,10,0.166667,20,Monday
8378563200,2016-05-03 01:00:00,2,0.033333,1,Tuesday
8378563200,2016-05-03 04:00:00,9,0.15,4,Tuesday
8378563200,2016-05-03 05:00:00,165,2.75,5,Tuesday
8378563200,2016-05-03 06:00:00,7,0.116667,6,Tuesday
8378563200,2016-05-03 07:00:00,17,0.283333,7,Tuesday
8378563200,2016-05-03 08:00:00,44,0.733333,8,Tuesday
8378563200,2016-05-03 09:00:00,16,0.266667,9,Tuesday
8378563200,2016-05-03 10:00:00,8,0.133333,10,Tuesday
8378563200,2016-05-03 11:00:00,9,0.15,11,Tuesday
8378563200,2016-05-03 12:00:00,7,0.116667,12,Tuesday
8378563200,2016-05-03 13:00:00,8,0.133333,13,Tuesday
8378563200,2016-05-03 14:00:00,9,0.15,14,Tuesday
8378563200,2016-05-03 15:00:00,13,0.216667,15,Tuesday
8378563200,2016-05-03 16:00:00,12,0.2,16,Tuesday
8378563200,2016-05-03 17:00:00,50,0.833333,17,Tuesday
8378563200,2016-05-03 18:00:00,16,0.266667,18,Tuesday
8378563200,2016-05-03 19:00:00,16,0.266667,19,Tuesday
8378563200,2016-05-03 20:00:00,23,0.383333,20,Tuesday
8378563200,2016-05-03 21:00:00,9,0.15,21,Tuesday
8378563200,2016-05-03 22:00:00,7,0.116667,22,Tuesday
8378563200,2016-05-03 23:00:00,1,0.016667,23,Tuesday
8378563200,2016-05-04 01:00:00,3,0.05,1,Wednesday
8378563200,2016-05-04 04:00:00,2,0.033333,4,Wednesday
8378563200,2016-05-04 06:00:00,7,0.116667,6,Wednesday
8378563200,2016-05-04 07:00:00,16,0.266667,7,Wednesday
8378563200,2016-05-04 08:00:00,45,0.75,8,Wednesday
8378563200,2016-05-04 09:00:00,22,0.366667,9,Wednesday
8378563200,2016-05-04 10:00:00,8,0.133333,10,Wednesday
8378563200,2016-05-04 11:00:00,16,0.266667,11,Wednesday
8378563200,2016-05-04 12:00:00,9,0.15,12,Wednesday
8378563200,2016-05-04 13:00:00,7,0.116667,13,Wednesday
8378563200,2016-05-04 14:00:00,12,0.2,14,Wednesday
8378563200,2016-05-04 15:00:00,10,0.166667,15,Wednesday
8378563200,2016-05-04 16:00:00,40,0.666667,16,Wednesday
8378563200,2016-05-04 17:00:00,8,0.133333,17,Wednesday
8378563200,2016-05-04 18:00:00,12,0.2,18,Wednesday
8378563200,2016-05-04 19:00:00,10,0.166667,19,Wednesday
8378563200,2016-05-04 20:00:00,8,0.133333,20,Wednesday
8378563200,2016-05-04 21:00:00,4,0.066667,21,Wednesday
8378563200,2016-05-04 22:00:00,4,0.066667,22,Wednesday
8378563200,2016-05-04 23:00:00,1,0.016667,23,Wednesday
8378563200,2016-05-05 00:00:00,2,0.033333,0,Thursday
8378563200,2016-05-05 03:00:00,1,0.016667,3,Thursday
8378563200,2016-05-05 04:00:00,10,0.166667,4,Thursday
8378563200,2016-05-05 05:00:00,165,2.75,5,Thursday
8378563200,2016-05-05 06:00:00,5,0.083333,6,Thursday
8378563200,2016-05-05 07:00:00,19,0.316667,7,Thursday
8378563200,2016-05-05 08:00:00,42,0.7,8,Thursday
8378563200,2016-05-05 09:00:00,8,0.133333,9,Thursday
8378563200,2016-05-05 10:00:00,12,0.2,10,Thursday
8378563200,2016-05-05 11:00:00,10,0.166667,11,Thursday
8378563200,2016-05-05 12:00:00,11,0.183333,12,Thursday
8378563200,2016-05-05 13:00:00,16,0.266667,13,Thursday
8378563200,2016-05-05 14:00:00,7,0.116667,14,Thursday
8378563200,2016-05-05 15:00:00,12,0.2,15,Thursday
8378563200,2016-05-05 16:00:00,8,0.133333,16,Thursday
8378563200,2016-05-05 17:00:00,10,0.166667,17,Thursday
8378563200,2016-05-05 18:00:00,22,0.366667,18,Thursday
8378563200,2016-05-05 19:00:00,9,0.15,19,Thursday
8378563200,2016-05-05 20:00:00,23,0.383333,20,Thursday
8378563200,2016-05-05 21:00:00,19,0.316667,21,Thursday
8378563200,2016-05-05 23:00:00,7,0.116667,23,Thursday
8378563200,2016-05-06 03:00:00,1,0.016667,3,Friday
8378563200,2016-05-06 04:00:00,12,0.2,4,Friday
8378563200,2016-05-06 05:00:00,165,2.75,5,Friday
8378563200,2016-05-06 06:00:00,8,0.133333,6,Friday
8378563200,2016-05-06 07:00:00,14,0.233333,7,Friday
8378563200,2016-05-06 08:00:00,46,0.766667,8,Friday
8378563200,2016-05-06 09:00:00,11,0.183333,9,Friday
8378563200,2016-05-06 10:00:00,16,0.266667,10,Friday
8378563200,2016-05-06 11:00:00,11,0.183333,11,Friday
8378563200,2016-05-06 12:00:00,4,0.066667,12,Friday
8378563200,2016-05-06 13:00:00,8,0.133333,13,Friday
8378563200,2016-05-06 14:00:00,15,0.25,14,Friday
8378563200,2016-05-06 15:00:00,13,0.216667,15,Friday
8378563200,2016-05-06 16:00:00,36,0.6,16,Friday
8378563200,2016-05-06 17:00:00,11,0.183333,17,Friday
8378563200,2016-05-06 18:00:00,5,0.083333,18,Friday
8378563200,2016-05-06 19:00:00,4,0.066667,19,Friday
8378563200,2016-05-06 20:00:00,5,0.083333,20,Friday
8378563200,2016-05-06 21:00:00,10,0.166667,21,Friday
8378563200,2016-05-06 23:00:00,3,0.05,23,Friday
8378563200,2016-05-07 00:00:00,1,0.016667,0,Saturday
8378563200,2016-05-07 04:00:00,1,0.016667,4,Saturday
8378563200,2016-05-07 05:00:00,6,0.1,5,Saturday
8378563200,2016-05-07 07:00:00,3,0.05,7,Saturday
8378563200,2016-05-07 08:00:00,4,0.066667,8,Saturday
8378563200,2016-05-07 09:00:00,4,0.066667,9,Saturday
8378563200,2016-05-07 10:00:00,4,0.066667,10,Saturday
8378563200,2016-05-07 11:00:00,5,0.083333,11,Saturday
8378563200,2016-05-07 12:00:00,16,0.266667,12,Saturday
8378563200,2016-05-07 13:00:00,27,0.45,13,Saturday
8378563200,2016-05-07 14:00:00,20,0.333333,14,Saturday
8378563200,2016-05-07 15:00:00,22,0.366667,15,Saturday
8378563200,2016-05-07 16:00:00,9,0.15,16,Saturday
8378563200,2016-05-07 18:00:00,4,0.066667,18,Saturday
8378563200,2016-05-07 19:00:00,12,0.2,19,Saturday
8378563200,2016-05-07 20:00:00,4,0.066667,20,Saturday
8378563200,2016-05-07 21:00:00,7,0.116667,21,Saturday
8378563200,2016-05-07 22:00:00,9,0.15,22,Saturday
8378563200,2016-05-08 00:00:00,2,0.033333,0,Sunday
8378563200,2016-05-08 02:00:00,3,0.05,2,Sunday
8378563200,2016-05-08 03:00:00,1,0.016667,3,Sunday
8378563200,2016-05-08 07:00:00,6,0.1,7,Sunday
8378563200,2016-05-08 09:00:00,11,0.183333,9,Sunday
8378563200,2016-05-08 10:00:00,5,0.083333,10,Sunday
8378563200,2016-05-08 11:00:00,6,0.1,11,Sunday
8378563200,2016-05-08 12:00:00,21,0.35,12,Sunday
8378563200,2016-05-08 13:00:00,8,0.133333,13,Sunday
8378563200,2016-05-08 14:00:00,8,0.133333,14,Sunday
8378563200,2016-05-08 15:00:00,22,0.366667,15,Sunday
8378563200,2016-05-08 16:00:00,6,0.1,16,Sunday
8378563200,2016-05-08 17:00:00,11,0.183333,17,Sunday
8378563200,2016-05-08 18:00:00,2,0.033333,18,Sunday
8378563200,2016-05-08 19:00:00,4,0.066667,19,Sunday
8378563200,2016-05-08 20:00:00,12,0.2,20,Sunday
8378563200,2016-05-08 21:00:00,10,0.166667,21,Sunday
8378563200,2016-05-08 23:00:00,1,0.016667,23,Sunday
8378563200,2016-05-09 00:00:00,3,0.05,0,Monday
8378563200,2016-05-09 01:00:00,3,0.05,1,Monday
8378563200,2016-05-09 04:00:00,8,0.133333,4,Monday
8378563200,2016-05-09 05:00:00,165,2.75,5,Monday
8378563200,2016-05-09 06:00:00,7,0.116667,6,Monday
8378563200,2016-05-09 07:00:00,13,0.216667,7,Monday
8378563200,2016-05-09 08:00:00,48,0.8,8,Monday
8378563200,2016-05-09 09:00:00,12,0.2,9,Monday
8378563200,2016-05-09 10:00:00,38,0.633333,10,Monday
8378563200,2016-05-09 11:00:00,19,0.316667,11,Monday
8378563200,2016-05-09 12:00:00,8,0.133333,12,Monday
8378563200,2016-05-09 13:00:00,13,0.216667,13,Monday
8378563200,2016-05-09 14:00:00,5,0.083333,14,Monday
8378563200,2016-05-09 15:00:00,8,0.133333,15,Monday
8378563200,2016-05-09 16:00:00,9,0.15,16,Monday
8378563200,2016-05-09 17:00:00,10,0.166667,17,Monday
8378563200,2016-05-09 18:00:00,8,0.133333,18,Monday
8378563200,2016-05-09 19:00:00,8,0.133333,19,Monday
8378563200,2016-05-09 20:00:00,15,0.25,20,Monday
8378563200,2016-05-09 21:00:00,6,0.1,21,Monday
8378563200,2016-05-09 22:00:00,4,0.066667,22,Monday
8378563200,2016-05-10 04:00:00,11,0.183333,4,Tuesday
8378563200,2016-05-10 05:00:00,165,2.75,5,Tuesday
8378563200,2016-05-10 06:00:00,6,0.1,6,Tuesday
8378563200,2016-05-10 07:00:00,13,0.216667,7,Tuesday
8378563200,2016-05-10 08:00:00,35,0.583333,8,Tuesday
8378563200,2016-05-10 09:00:00,13,0.216667,9,Tuesday
8378563200,2016-05-10 10:00:00,10,0.166667,10,Tuesday
8378563200,2016-05-10 11:00:00,3,0.05,11,Tuesday
8378563200,2016-05-10 12:00:00,12,0.2,12,Tuesday
8378563200,2016-05-10 13:00:00,8,0.133333,13,Tuesday
8378563200,2016-05-10 14:00:00,11,0.183333,14,Tuesday
8378563200,2016-05-10 15:00:00,9,0.15,15,Tuesday
8378563200,2016-05-10 16:00:00,12,0.2,16,Tuesday
8378563200,2016-05-10 17:00:00,13,0.216667,17,Tuesday
8378563200,2016-05-10 18:00:00,3,0.05,18,Tuesday
8378563200,2016-05-10 19:00:00,14,0.233333,19,Tuesday
8378563200,2016-05-10 20:00:00,11,0.183333,20,Tuesday
8378563200,2016-05-10 21:00:00,18,0.3,21,Tuesday
8378563200,2016-05-11 03:00:00,1,0.016667,3,Wednesday
8378563200,2016-05-11 04:00:00,12,0.2,4,Wednesday
8378563200,2016-05-11 05:00:00,165,2.75,5,Wednesday
8378563200,2016-05-11 06:00:00,8,0.133333,6,Wednesday
8378563200,2016-05-11 07:00:00,13,0.216667,7,Wednesday
8378563200,2016-05-11 08:00:00,41,0.683333,8,Wednesday
8378563200,2016-05-11 09:00:00,12,0.2,9,Wednesday
8378563200,2016-05-11 10:00:00,31,0.516667,10,Wednesday
8378563200,2016-05-11 11:00:00,27,0.45,11,Wednesday
8378563200,2016-05-11 12:00:00,21,0.35,12,Wednesday
8378563200,2016-05-11 13:00:00,11,0.183333,13,Wednesday
8378563200,2016-05-11 14:00:00,12,0.2,14,Wednesday
8378563200,2016-05-11 15:00:00,7,0.116667,15,Wednesday
8378563200,2016-05-11 16:00:00,4,0.066667,16,Wednesday
8378563200,2016-05-11 17:00:00,12,0.2,17,Wednesday
8378563200,2016-05-11 18:00:00,11,0.183333,18,Wednesday
8378563200,2016-05-11 19:00:00,7,0.116667,19,Wednesday
8378563200,2016-05-11 20:00:00,12,0.2,20,Wednesday
8378563200,2016-05-11 21:00:00,9,0.15,21,Wednesday
8378563200,2016-05-11 23:00:00,4,0.066667,23,Wednesday
8378563200,2016-05-12 01:00:00,3,0.05,1,Thursday
8378563200,2016-05-12 02:00:00,1,0.016667,2,Thursday
8378563200,2016-05-12 04:00:00,2,0.033333,4,Thursday
8378563200,2016-05-12 06:00:00,12,0.2,6,Thursday
8378563200,2016-05-12 07:00:00,14,0.233333,7,Thursday
8378563200,2016-05-12 08:00:00,37,0.616667,8,Thursday
8378563200,2016-05-12 09:00:00,16,0.266667,9,Thursday
8378563200,2016-05-12 10:00:00,15,0.25,10,Thursday
8378563200,2016-05-12 11:00:00,10,0.166667,11,Thursday
8378563200,2016-05-12 12:00:00,3,0.05,12,Thursday
8378563200,2016-05-12 13:00:00,10,0.166667,13,Thursday
8378563200,2016-05-12 14:00:00,4,0.066667,14,Thursday
8583815059,2016-04-12 09:00:00,3,0.05,9,Tuesday
8583815059,2016-04-12 11:00:00,3,0.05,11,Tuesday
8583815059,2016-04-12 12:00:00,19,0.316667,12,Tuesday
8583815059,2016-04-12 13:00:00,31,0.516667,13,Tuesday
8583815059,2016-04-12 14:00:00,11,0.183333,14,Tuesday
8583815059,2016-04-12 15:00:00,13,0.216667,15,Tuesday
8583815059,2016-04-12 16:00:00,17,0.283333,16,Tuesday
8583815059,2016-04-12 17:00:00,36,0.6,17,Tuesday
8583815059,2016-04-12 18:00:00,14,0.233333,18,Tuesday
8583815059,2016-04-12 19:00:00,43,0.716667,19,Tuesday
8583815059,2016-04-12 20:00:00,3,0.05,20,Tuesday
8583815059,2016-04-12 21:00:00,4,0.066667,21,Tuesday
8583815059,2016-04-12 22:00:00,4,0.066667,22,Tuesday
8583815059,2016-04-12 23:00:00,9,0.15,23,Tuesday
8583815059,2016-04-13 09:00:00,5,0.083333,9,Wednesday
8583815059,2016-04-13 10:00:00,21,0.35,10,Wednesday
8583815059,2016-04-13 11:00:00,49,0.816667,11,Wednesday
8583815059,2016-04-13 12:00:00,77,1.283333,12,Wednesday
8583815059,2016-04-13 13:00:00,13,0.216667,13,Wednesday
8583815059,2016-04-13 15:00:00,2,0.033333,15,Wednesday
8583815059,2016-04-13 16:00:00,1,0.016667,16,Wednesday
8583815059,2016-04-13 17:00:00,16,0.266667,17,Wednesday
8583815059,2016-04-13 18:00:00,2,0.033333,18,Wednesday
8583815059,2016-04-13 19:00:00,1,0.016667,19,Wednesday
8583815059,2016-04-13 20:00:00,9,0.15,20,Wednesday
8583815059,2016-04-13 21:00:00,7,0.116667,21,Wednesday
8583815059,2016-04-13 22:00:00,9,0.15,22,Wednesday
8583815059,2016-04-13 23:00:00,3,0.05,23,Wednesday
8583815059,2016-04-14 00:00:00,6,0.1,0,Thursday
8583815059,2016-04-14 09:00:00,4,0.066667,9,Thursday
8583815059,2016-04-14 10:00:00,8,0.133333,10,Thursday
8583815059,2016-04-14 11:00:00,4,0.066667,11,Thursday
8583815059,2016-04-14 12:00:00,5,0.083333,12,Thursday
8583815059,2016-04-14 13:00:00,8,0.133333,13,Thursday
8583815059,2016-04-14 14:00:00,9,0.15,14,Thursday
8583815059,2016-04-14 15:00:00,7,0.116667,15,Thursday
8583815059,2016-04-14 16:00:00,16,0.266667,16,Thursday
8583815059,2016-04-14 17:00:00,37,0.616667,17,Thursday
8583815059,2016-04-14 18:00:00,7,0.116667,18,Thursday
8583815059,2016-04-14 19:00:00,5,0.083333,19,Thursday
8583815059,2016-04-14 20:00:00,3,0.05,20,Thursday
8583815059,2016-04-14 21:00:00,6,0.1,21,Thursday
8583815059,2016-04-14 22:00:00,8,0.133333,22,Thursday
8583815059,2016-04-14 23:00:00,1,0.016667,23,Thursday
8583815059,2016-04-15 00:00:00,8,0.133333,0,Friday
8583815059,2016-04-15 09:00:00,4,0.066667,9,Friday
8583815059,2016-04-15 10:00:00,1,0.016667,10,Friday
8583815059,2016-04-15 11:00:00,2,0.033333,11,Friday
8583815059,2016-04-15 12:00:00,8,0.133333,12,Friday
8583815059,2016-04-15 13:00:00,2,0.033333,13,Friday
8583815059,2016-04-15 14:00:00,11,0.183333,14,Friday
8583815059,2016-04-15 15:00:00,23,0.383333,15,Friday
8583815059,2016-04-15 16:00:00,6,0.1,16,Friday
8583815059,2016-04-18 08:00:00,27,0.45,8,Monday
8583815059,2016-04-18 10:00:00,71,1.183333,10,Monday
8583815059,2016-04-18 11:00:00,1,0.016667,11,Monday
8583815059,2016-04-18 12:00:00,2,0.033333,12,Monday
8583815059,2016-04-18 13:00:00,8,0.133333,13,Monday
8583815059,2016-04-18 14:00:00,2,0.033333,14,Monday
8583815059,2016-04-18 15:00:00,6,0.1,15,Monday
8583815059,2016-04-18 16:00:00,3,0.05,16,Monday
8583815059,2016-04-18 17:00:00,5,0.083333,17,Monday
8583815059,2016-04-18 18:00:00,4,0.066667,18,Monday
8583815059,2016-04-18 19:00:00,8,0.133333,19,Monday
8583815059,2016-04-18 20:00:00,2,0.033333,20,Monday
8583815059,2016-04-18 21:00:00,13,0.216667,21,Monday
8583815059,2016-04-18 22:00:00,2,0.033333,22,Monday
8583815059,2016-04-18 23:00:00,7,0.116667,23,Monday
8583815059,2016-04-19 10:00:00,8,0.133333,10,Tuesday
8583815059,2016-04-19 11:00:00,15,0.25,11,Tuesday
8583815059,2016-04-19 12:00:00,50,0.833333,12,Tuesday
8583815059,2016-04-19 13:00:00,43,0.716667,13,Tuesday
8583815059,2016-04-19 14:00:00,28,0.466667,14,Tuesday
8583815059,2016-04-19 15:00:00,5,0.083333,15,Tuesday
8583815059,2016-04-19 17:00:00,20,0.333333,17,Tuesday
8583815059,2016-04-19 18:00:00,10,0.166667,18,Tuesday
8583815059,2016-04-19 19:00:00,4,0.066667,19,Tuesday
8583815059,2016-04-19 20:00:00,5,0.083333,20,Tuesday
8583815059,2016-04-19 21:00:00,4,0.066667,21,Tuesday
8583815059,2016-04-19 22:00:00,7,0.116667,22,Tuesday
8583815059,2016-04-19 23:00:00,8,0.133333,23,Tuesday
8583815059,2016-04-20 10:00:00,13,0.216667,10,Wednesday
8583815059,2016-04-20 11:00:00,6,0.1,11,Wednesday
8583815059,2016-04-20 12:00:00,13,0.216667,12,Wednesday
8583815059,2016-04-20 13:00:00,33,0.55,13,Wednesday
8583815059,2016-04-20 14:00:00,63,1.05,14,Wednesday
8583815059,2016-04-20 15:00:00,30,0.5,15,Wednesday
8583815059,2016-04-20 16:00:00,17,0.283333,16,Wednesday
8583815059,2016-04-20 17:00:00,2,0.033333,17,Wednesday
8583815059,2016-04-20 18:00:00,22,0.366667,18,Wednesday
8583815059,2016-04-20 19:00:00,2,0.033333,19,Wednesday
8583815059,2016-04-20 20:00:00,8,0.133333,20,Wednesday
8583815059,2016-04-20 21:00:00,9,0.15,21,Wednesday
8583815059,2016-04-20 22:00:00,3,0.05,22,Wednesday
8583815059,2016-04-21 00:00:00,6,0.1,0,Thursday
8583815059,2016-04-21 09:00:00,3,0.05,9,Thursday
